id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,backup_key_path,index_type,throughput,init_table_size,zipf_constant,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,fitness_of_dataset,fitness_of_bulkload,fitness_of_insert,error_bound,table_size,test_suite,preload_suite,partition_method,partition_num,
20250104160314,1,0,0,0,0,datasets/linear,,alex,7272818,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250104160431,0,1,0,0,0,datasets/linear,,alex,4744182,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250104160457,1,0,0,0,0,datasets/linear,,alex,7707391,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250104160635,0,1,0,0,0,datasets/linear,,alex,3300985,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250104160701,1,0,0,0,0,datasets/linear,,alex,7896287,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250104160812,0,1,0,0,0,datasets/linear,,alex,5027382,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250104160835,1,0,0,0,0,datasets/linear,,alex,8849203,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250104161000,0,1,0,0,0,datasets/linear,,alex,3443975,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250104161023,1,0,0,0,0,datasets/linear,,alex,8815642,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250104161111,0,1,0,0,0,datasets/linear,,alex,22131832,200000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,10,0,direct,1
20250104161126,1,0,0,0,0,datasets/linear,,alex,12896156,200000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,10,0,direct,1
20250104161315,0,1,0,0,0,datasets/covid,,alex,4748491,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104161402,1,0,0,0,0,datasets/covid,,alex,4212796,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104161603,0,1,0,0,0,datasets/covid,,alex,2546084,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104161630,1,0,0,0,0,datasets/covid,,alex,7355612,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104161822,0,1,0,0,0,datasets/covid,,alex,4476741,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104161911,1,0,0,0,0,datasets/covid,,alex,4080496,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104162104,0,1,0,0,0,datasets/covid,,alex,2819267,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104162128,1,0,0,0,0,datasets/covid,,alex,8275919,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104162321,0,1,0,0,0,datasets/covid,,alex,4289261,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104162412,1,0,0,0,0,datasets/covid,,alex,3904872,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104162605,0,1,0,0,0,datasets/covid,,alex,2842531,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104162628,1,0,0,0,0,datasets/covid,,alex,8583440,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104162822,0,1,0,0,0,datasets/covid,,alex,4206457,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104162913,1,0,0,0,0,datasets/covid,,alex,3911067,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104163105,0,1,0,0,0,datasets/covid,,alex,2877943,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104163129,1,0,0,0,0,datasets/covid,,alex,8211281,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104163324,0,1,0,0,0,datasets/covid,,alex,4164691,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104163416,1,0,0,0,0,datasets/covid,,alex,3852581,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104163607,0,1,0,0,0,datasets/covid,,alex,2917619,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104163630,1,0,0,0,0,datasets/covid,,alex,8497238,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104163827,0,1,0,0,0,datasets/covid,,alex,3919301,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104163921,1,0,0,0,0,datasets/covid,,alex,3687448,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104164113,0,1,0,0,0,datasets/covid,,alex,2871552,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104164137,1,0,0,0,0,datasets/covid,,alex,8610058,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104164337,0,1,0,0,0,datasets/covid,,alex,3305213,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104164430,1,0,0,0,0,datasets/covid,,alex,3820989,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104164622,0,1,0,0,0,datasets/covid,,alex,2945328,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104164646,1,0,0,0,0,datasets/covid,,alex,8439326,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104164813,0,1,0,0,0,datasets/covid,,alex,4576567,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250104164911,1,0,0,0,0,datasets/covid,,alex,3479973,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250104165146,0,1,0,0,0,datasets/covid,,alex,1933244,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250104165237,1,0,0,0,0,datasets/covid,,alex,3909819,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250104165404,0,1,0,0,0,datasets/covid,,alex,4591313,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250104165502,1,0,0,0,0,datasets/covid,,alex,3488249,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250104165736,0,1,0,0,0,datasets/covid,,alex,1948999,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250104165828,1,0,0,0,0,datasets/covid,,alex,3889250,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250104165946,0,1,0,0,0,datasets/covid,,alex,5649549,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250104170022,1,0,0,0,0,datasets/covid,,alex,5653749,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250104170243,0,1,0,0,0,datasets/covid,,alex,2213017,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250104170313,1,0,0,0,0,datasets/covid,,alex,6583859,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250104170432,0,1,0,0,0,datasets/covid,,alex,5811431,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250104170507,1,0,0,0,0,datasets/covid,,alex,5785497,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250104170727,0,1,0,0,0,datasets/covid,,alex,2219138,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250104170758,1,0,0,0,0,datasets/covid,,alex,6569282,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250104170917,0,1,0,0,0,datasets/covid,,alex,5961950,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250104170949,1,0,0,0,0,datasets/covid,,alex,6289217,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250104171204,0,1,0,0,0,datasets/covid,,alex,2321858,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250104171233,1,0,0,0,0,datasets/covid,,alex,6911151,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250104171358,0,1,0,0,0,datasets/covid,,alex,5996641,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250104171429,1,0,0,0,0,datasets/covid,,alex,6288666,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250104171638,0,1,0,0,0,datasets/covid,,alex,2402095,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250104171706,1,0,0,0,0,datasets/covid,,alex,7146446,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250104171834,0,1,0,0,0,datasets/covid,,alex,6129210,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250104171907,1,0,0,0,0,datasets/covid,,alex,6196008,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250104172102,0,1,0,0,0,datasets/covid,,alex,2575280,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250104172131,1,0,0,0,0,datasets/covid,,alex,6852275,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250104172318,0,1,0,0,0,datasets/covid,,alex,3128800,200000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,10,0,direct,1
20250104172340,1,0,0,0,0,datasets/covid,,alex,8977144,200000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,10,0,direct,1
20250104172513,0,1,0,0,0,datasets/fb-1,,alex,4383138,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104172628,1,0,0,0,0,datasets/fb-1,,alex,2671167,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104172932,0,1,0,0,0,datasets/fb-1,,alex,1243030,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104173040,1,0,0,0,0,datasets/fb-1,,alex,2937976,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104173215,0,1,0,0,0,datasets/fb-1,,alex,4256253,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104173331,1,0,0,0,0,datasets/fb-1,,alex,2629877,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104173621,0,1,0,0,0,datasets/fb-1,,alex,1364460,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104173729,1,0,0,0,0,datasets/fb-1,,alex,2947733,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104173906,0,1,0,0,0,datasets/fb-1,,alex,4024889,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104174019,1,0,0,0,0,datasets/fb-1,,alex,2726929,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104174327,0,1,0,0,0,datasets/fb-1,,alex,1200201,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104174443,1,0,0,0,0,datasets/fb-1,,alex,2618660,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104174633,0,1,0,0,0,datasets/fb-1,,alex,3295222,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104174834,1,0,0,0,0,datasets/fb-1,,alex,1660616,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104175203,0,1,0,0,0,datasets/fb-1,,alex,1059598,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104175408,1,0,0,0,0,datasets/fb-1,,alex,1598650,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104175559,0,1,0,0,0,datasets/fb-1,,alex,3340719,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104175800,1,0,0,0,0,datasets/fb-1,,alex,1661191,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104180130,0,1,0,0,0,datasets/fb-1,,alex,1028920,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104180333,1,0,0,0,0,datasets/fb-1,,alex,1628188,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104180525,0,1,0,0,0,datasets/fb-1,,alex,3842587,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104180701,1,0,0,0,0,datasets/fb-1,,alex,2090967,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104180959,0,1,0,0,0,datasets/fb-1,,alex,1227106,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104181137,1,0,0,0,0,datasets/fb-1,,alex,2024666,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104181340,0,1,0,0,0,datasets/fb-1,,alex,4376262,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104181522,1,0,0,0,0,datasets/fb-1,,alex,1961562,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250104181814,0,1,0,0,0,datasets/fb-1,,alex,1198818,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104181956,1,0,0,0,0,datasets/fb-1,,alex,1968406,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250104182135,0,1,0,0,0,datasets/fb-1,,alex,2722326,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250104182439,1,0,0,0,0,datasets/fb-1,,alex,1083129,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250104182903,0,1,0,0,0,datasets/fb-1,,alex,866292,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250104183153,1,0,0,0,0,datasets/fb-1,,alex,1177253,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
