id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,backup_key_path,index_type,throughput,init_table_size,zipf_constant,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,pgm,error_bound,table_size,test_suite
20250113213412,1,0,0,0,0,datasets/osm,,alex,2797605,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113213609,0,1,0,0,0,datasets/osm,,alex,4703816,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113213722,1,0,0,0,0,datasets/osm,,alex,2734136,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113213939,0,1,0,0,0,datasets/osm,,alex,1346041,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113214050,1,0,0,0,0,datasets/osm,,alex,2847908,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113214925,0,1,0,0,0,datasets/osm,,alex,5848027,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113215046,1,0,0,0,0,datasets/osm,,alex,2473258,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113215234,0,1,0,0,0,datasets/osm,,alex,3393207,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113215355,1,0,0,0,0,datasets/osm,,alex,2486569,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113215542,0,1,0,0,0,datasets/osm,,alex,5631045,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113215703,1,0,0,0,0,datasets/osm,,alex,2487969,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113215850,0,1,0,0,0,datasets/osm,,alex,3004271,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113220010,1,0,0,0,0,datasets/osm,,alex,2494111,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113220157,0,1,0,0,0,datasets/osm,,alex,5824096,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113220317,1,0,0,0,0,datasets/osm,,alex,2490230,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113220506,0,1,0,0,0,datasets/osm,,alex,2283221,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113220627,1,0,0,0,0,datasets/osm,,alex,2458434,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113220812,0,1,0,0,0,datasets/osm,,alex,6073263,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113220933,1,0,0,0,0,datasets/osm,,alex,2469760,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113221122,0,1,0,0,0,datasets/osm,,alex,2062531,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113221241,1,0,0,0,0,datasets/osm,,alex,2520644,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113221425,0,1,0,0,0,datasets/osm,,alex,6042553,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113221547,1,0,0,0,0,datasets/osm,,alex,2412398,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113221738,0,1,0,0,0,datasets/osm,,alex,1902720,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113221857,1,0,0,0,0,datasets/osm,,alex,2531652,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113222033,0,1,0,0,0,datasets/osm,,alex,6130463,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113222205,1,0,0,0,0,datasets/osm,,alex,2169178,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113222403,0,1,0,0,0,datasets/osm,,alex,1668980,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113222520,1,0,0,0,0,datasets/osm,,alex,2610209,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113223443,0,1,0,0,0,datasets/linear,,lipp,16743103,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113223455,1,0,0,0,0,datasets/linear,,lipp,15961147,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113223544,0,1,0,0,0,datasets/linear,,lipp,12646090,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113223557,1,0,0,0,0,datasets/linear,,lipp,16020378,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113223646,0,1,0,0,0,datasets/linear,,lipp,18653542,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113223659,1,0,0,0,0,datasets/linear,,lipp,15988158,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113223748,0,1,0,0,0,datasets/linear,,lipp,13222253,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113223800,1,0,0,0,0,datasets/linear,,lipp,16073150,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113223850,0,1,0,0,0,datasets/linear,,lipp,22158841,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113223902,1,0,0,0,0,datasets/linear,,lipp,16125508,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113223951,0,1,0,0,0,datasets/linear,,lipp,13564484,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113224003,1,0,0,0,0,datasets/linear,,lipp,16114855,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113224052,0,1,0,0,0,datasets/linear,,lipp,23946930,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113224105,1,0,0,0,0,datasets/linear,,lipp,16284348,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113224154,0,1,0,0,0,datasets/linear,,lipp,9942291,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113224208,1,0,0,0,0,datasets/linear,,lipp,14147154,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113224257,0,1,0,0,0,datasets/linear,,lipp,29206162,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113224309,1,0,0,0,0,datasets/linear,,lipp,16341335,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113224357,0,1,0,0,0,datasets/linear,,lipp,14113333,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113224409,1,0,0,0,0,datasets/linear,,lipp,16560389,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113224459,0,1,0,0,0,datasets/linear,,lipp,52057218,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113224510,1,0,0,0,0,datasets/linear,,lipp,17226085,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113224557,0,1,0,0,0,datasets/linear,,lipp,14475321,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113224609,1,0,0,0,0,datasets/linear,,lipp,17353674,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113224837,0,1,0,0,0,datasets/linear,,lipp,1782815,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113224850,1,0,0,0,0,datasets/linear,,lipp,15874996,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113224922,0,1,0,0,0,datasets/linear,,lipp,9033717,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113224935,1,0,0,0,0,datasets/linear,,lipp,15461729,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113225008,0,1,0,0,0,datasets/linear,,lipp,1674426,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113225021,1,0,0,0,0,datasets/linear,,lipp,15766707,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113225054,0,1,0,0,0,datasets/linear,,lipp,7871045,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113225106,1,0,0,0,0,datasets/linear,,lipp,15906638,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113225141,0,1,0,0,0,datasets/linear,,lipp,1544374,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113225154,1,0,0,0,0,datasets/linear,,lipp,15534110,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113225227,0,1,0,0,0,datasets/linear,,lipp,5366950,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113225241,1,0,0,0,0,datasets/linear,,lipp,14449184,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113225321,0,1,0,0,0,datasets/linear,,lipp,1460058,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113225335,1,0,0,0,0,datasets/linear,,lipp,14410148,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113225410,0,1,0,0,0,datasets/linear,,lipp,3646444,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113225425,1,0,0,0,0,datasets/linear,,lipp,13053117,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113225514,0,1,0,0,0,datasets/linear,,lipp,1296319,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113225531,1,0,0,0,0,datasets/linear,,lipp,12153420,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113225610,0,1,0,0,0,datasets/linear,,lipp,2708179,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113225630,1,0,0,0,0,datasets/linear,,lipp,9896746,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113225759,0,1,0,0,0,datasets/linear,,lipp,959879,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113225834,1,0,0,0,0,datasets/linear,,lipp,5640358,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113225934,0,1,0,0,0,datasets/linear,,lipp,1804194,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113230010,1,0,0,0,0,datasets/linear,,lipp,5607307,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113231622,0,1,0,0,0,datasets/covid,,lipp,5637700,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113231656,1,0,0,0,0,datasets/covid,,lipp,5911464,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113231819,0,1,0,0,0,datasets/covid,,lipp,4287728,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113231853,1,0,0,0,0,datasets/covid,,lipp,5902710,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113232016,0,1,0,0,0,datasets/covid,,lipp,6084298,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113232051,1,0,0,0,0,datasets/covid,,lipp,5689765,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113232214,0,1,0,0,0,datasets/covid,,lipp,4314990,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113232248,1,0,0,0,0,datasets/covid,,lipp,5913157,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113232411,0,1,0,0,0,datasets/covid,,lipp,6756659,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113232445,1,0,0,0,0,datasets/covid,,lipp,5870747,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113232608,0,1,0,0,0,datasets/covid,,lipp,4355271,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113232642,1,0,0,0,0,datasets/covid,,lipp,5882245,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113232807,0,1,0,0,0,datasets/covid,,lipp,7219317,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113232842,1,0,0,0,0,datasets/covid,,lipp,5842147,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113233005,0,1,0,0,0,datasets/covid,,lipp,4329412,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113233039,1,0,0,0,0,datasets/covid,,lipp,5843557,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113233207,0,1,0,0,0,datasets/covid,,lipp,7681028,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113233241,1,0,0,0,0,datasets/covid,,lipp,5801235,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113233406,0,1,0,0,0,datasets/covid,,lipp,3894910,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113233441,1,0,0,0,0,datasets/covid,,lipp,5739312,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113233613,0,1,0,0,0,datasets/covid,,lipp,9708297,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113233648,1,0,0,0,0,datasets/covid,,lipp,5682969,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250113233815,0,1,0,0,0,datasets/covid,,lipp,4004601,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113233850,1,0,0,0,0,datasets/covid,,lipp,5680315,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250113234518,0,1,0,0,0,datasets/covid,,lipp,1109242,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113234552,1,0,0,0,0,datasets/covid,,lipp,5861600,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113234658,0,1,0,0,0,datasets/covid,,lipp,4148208,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113234732,1,0,0,0,0,datasets/covid,,lipp,5884129,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113234839,0,1,0,0,0,datasets/covid,,lipp,980620,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113234913,1,0,0,0,0,datasets/covid,,lipp,5879093,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113235019,0,1,0,0,0,datasets/covid,,lipp,3184533,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113235054,1,0,0,0,0,datasets/covid,,lipp,5798349,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113235204,0,1,0,0,0,datasets/covid,,lipp,899986,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113235239,1,0,0,0,0,datasets/covid,,lipp,5747351,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113235346,0,1,0,0,0,datasets/covid,,lipp,3059113,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113235421,1,0,0,0,0,datasets/covid,,lipp,5754132,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113235538,0,1,0,0,0,datasets/covid,,lipp,847742,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113235615,1,0,0,0,0,datasets/covid,,lipp,5432761,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250113235724,0,1,0,0,0,datasets/covid,,lipp,2505456,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113235801,1,0,0,0,0,datasets/covid,,lipp,5472795,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250113235934,0,1,0,0,0,datasets/covid,,lipp,780987,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114000019,1,0,0,0,0,datasets/covid,,lipp,4428666,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114000134,0,1,0,0,0,datasets/covid,,lipp,1999760,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114000215,1,0,0,0,0,datasets/covid,,lipp,4828735,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114000443,0,1,0,0,0,datasets/covid,,lipp,639057,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114000552,1,0,0,0,0,datasets/covid,,lipp,2896404,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114000729,0,1,0,0,0,datasets/covid,,lipp,1493872,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114000832,1,0,0,0,0,datasets/covid,,lipp,3182332,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114002511,0,1,0,0,0,datasets/fb-1,,lipp,3267688,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250114002551,1,0,0,0,0,datasets/fb-1,,lipp,5036025,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250114002658,0,1,0,0,0,datasets/fb-1,,lipp,2033425,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250114002738,1,0,0,0,0,datasets/fb-1,,lipp,4986110,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250114002846,0,1,0,0,0,datasets/fb-1,,lipp,3615838,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250114002926,1,0,0,0,0,datasets/fb-1,,lipp,5002399,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250114003034,0,1,0,0,0,datasets/fb-1,,lipp,2050106,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250114003114,1,0,0,0,0,datasets/fb-1,,lipp,5003076,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250114003223,0,1,0,0,0,datasets/fb-1,,lipp,4268022,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250114003304,1,0,0,0,0,datasets/fb-1,,lipp,4943389,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250114003413,0,1,0,0,0,datasets/fb-1,,lipp,2055458,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250114003454,1,0,0,0,0,datasets/fb-1,,lipp,4850998,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250114003605,0,1,0,0,0,datasets/fb-1,,lipp,4930254,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250114003646,1,0,0,0,0,datasets/fb-1,,lipp,4857832,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250114003757,0,1,0,0,0,datasets/fb-1,,lipp,2047242,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250114003839,1,0,0,0,0,datasets/fb-1,,lipp,4856135,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250114003953,0,1,0,0,0,datasets/fb-1,,lipp,5783659,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250114004035,1,0,0,0,0,datasets/fb-1,,lipp,4703420,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250114004150,0,1,0,0,0,datasets/fb-1,,lipp,2002994,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250114004233,1,0,0,0,0,datasets/fb-1,,lipp,4695300,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250114004351,0,1,0,0,0,datasets/fb-1,,lipp,7694537,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250114004438,1,0,0,0,0,datasets/fb-1,,lipp,4271100,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250114004605,0,1,0,0,0,datasets/fb-1,,lipp,1918810,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250114004652,1,0,0,0,0,datasets/fb-1,,lipp,4195295,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250114005337,0,1,0,0,0,datasets/fb-1,,lipp,930257,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114005417,1,0,0,0,0,datasets/fb-1,,lipp,5034577,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114005507,0,1,0,0,0,datasets/fb-1,,lipp,1995991,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114005547,1,0,0,0,0,datasets/fb-1,,lipp,5038323,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114005639,0,1,0,0,0,datasets/fb-1,,lipp,839431,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114005729,1,0,0,0,0,datasets/fb-1,,lipp,4036520,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114005820,0,1,0,0,0,datasets/fb-1,,lipp,1982823,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114005901,1,0,0,0,0,datasets/fb-1,,lipp,4879464,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114005958,0,1,0,0,0,datasets/fb-1,,lipp,768711,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114010039,1,0,0,0,0,datasets/fb-1,,lipp,4877633,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114010131,0,1,0,0,0,datasets/fb-1,,lipp,1988066,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114010213,1,0,0,0,0,datasets/fb-1,,lipp,4833547,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114010316,0,1,0,0,0,datasets/fb-1,,lipp,740712,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114010400,1,0,0,0,0,datasets/fb-1,,lipp,4569990,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114010455,0,1,0,0,0,datasets/fb-1,,lipp,1844043,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114010539,1,0,0,0,0,datasets/fb-1,,lipp,4624566,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114010658,0,1,0,0,0,datasets/fb-1,,lipp,694888,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114010748,1,0,0,0,0,datasets/fb-1,,lipp,4033152,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114010850,0,1,0,0,0,datasets/fb-1,,lipp,1593081,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114010941,1,0,0,0,0,datasets/fb-1,,lipp,3896069,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114011154,0,1,0,0,0,datasets/fb-1,,lipp,618568,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
