id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,backup_key_path,index_type,throughput,init_table_size,zipf_constant,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,fitness_of_dataset,fitness_of_bulkload,fitness_of_insert,error_bound,table_size,test_suite,preload_suite,partition_method,partition_num
20250114201824,1,0,0,0,0,datasets/osm,,btreeolc,19233893,2000000,0.99,5049308032,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250114201853,0,1,0,0,0,datasets/osm,,btreeolc,103510666,5000000,0.99,7284290984,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250114201904,1,0,0,0,0,datasets/osm,,btreeolc,19226806,5000000,0.99,7284290984,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250114201938,0,1,0,0,0,datasets/osm,,btreeolc,17603242,5000000,0.99,5020139120,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250114201949,1,0,0,0,0,datasets/osm,,btreeolc,19030320,5000000,0.99,5020139120,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250114202018,0,1,0,0,0,datasets/osm,,btreeolc,106349081,10000000,0.99,7167109088,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250114202029,1,0,0,0,0,datasets/osm,,btreeolc,19145494,10000000,0.99,7167109088,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250114202104,0,1,0,0,0,datasets/osm,,btreeolc,17477323,10000000,0.99,5017124912,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250114202114,1,0,0,0,0,datasets/osm,,btreeolc,19081459,10000000,0.99,5017124912,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250114202144,0,1,0,0,0,datasets/osm,,btreeolc,105548211,20000000,0.99,6932465736,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250114202155,1,0,0,0,0,datasets/osm,,btreeolc,19154901,20000000,0.99,6932465736,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250114202230,0,1,0,0,0,datasets/osm,,btreeolc,17321456,20000000,0.99,5020183168,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250114202241,1,0,0,0,0,datasets/osm,,btreeolc,19080484,20000000,0.99,5020183168,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250114202312,0,1,0,0,0,datasets/osm,,btreeolc,110620528,50000000,0.99,6238166800,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250114202323,1,0,0,0,0,datasets/osm,,btreeolc,19409122,50000000,0.99,6238166800,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250114202359,0,1,0,0,0,datasets/osm,,btreeolc,17134326,50000000,0.99,5014937248,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250114202409,1,0,0,0,0,datasets/osm,,btreeolc,19690728,50000000,0.99,5014937248,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250114202444,0,1,0,0,0,datasets/osm,,btreeolc,125749694,100000000,0.99,4977886696,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250114202455,1,0,0,0,0,datasets/osm,,btreeolc,19478854,100000000,0.99,4977886696,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250114202533,0,1,0,0,0,datasets/osm,,btreeolc,17033843,100000000,0.99,4959055936,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250114202543,1,0,0,0,0,datasets/osm,,btreeolc,19257489,100000000,0.99,4959055936,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250114202609,0,1,0,0,0,datasets/osm,,btreeolc,101893133,1000000,0.99,7402617408,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250114202619,1,0,0,0,0,datasets/osm,,btreeolc,19253778,1000000,0.99,7402617408,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250114202703,0,1,0,0,0,datasets/osm,,btreeolc,17726873,1000000,0.99,5050709088,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250114202713,1,0,0,0,0,datasets/osm,,btreeolc,19080098,1000000,0.99,5050709088,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250114202739,0,1,0,0,0,datasets/osm,,btreeolc,104372697,2000000,0.99,7402702480,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250114202749,1,0,0,0,0,datasets/osm,,btreeolc,19265317,2000000,0.99,7402702480,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250114202832,0,1,0,0,0,datasets/osm,,btreeolc,17737166,2000000,0.99,5063120160,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250114202843,1,0,0,0,0,datasets/osm,,btreeolc,19147771,2000000,0.99,5063120160,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250114202908,0,1,0,0,0,datasets/osm,,btreeolc,104718003,5000000,0.99,7403017048,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250114202919,1,0,0,0,0,datasets/osm,,btreeolc,19255470,5000000,0.99,7403017048,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250114203002,0,1,0,0,0,datasets/osm,,btreeolc,17738071,5000000,0.99,5097586616,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250114203013,1,0,0,0,0,datasets/osm,,btreeolc,19126258,5000000,0.99,5097586616,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250114203039,0,1,0,0,0,datasets/osm,,btreeolc,104512464,10000000,0.99,7403409504,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250114203049,1,0,0,0,0,datasets/osm,,btreeolc,19268663,10000000,0.99,7403409504,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250114203132,0,1,0,0,0,datasets/osm,,btreeolc,17718218,10000000,0.99,5157154768,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250114203143,1,0,0,0,0,datasets/osm,,btreeolc,19050374,10000000,0.99,5157154768,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250114203209,0,1,0,0,0,datasets/osm,,btreeolc,103798629,20000000,0.99,7404331232,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250114203220,1,0,0,0,0,datasets/osm,,btreeolc,19247480,20000000,0.99,7404331232,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250114203303,0,1,0,0,0,datasets/osm,,btreeolc,17836987,20000000,0.99,5275783504,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250114203313,1,0,0,0,0,datasets/osm,,btreeolc,19123153,20000000,0.99,5275783504,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250114203342,0,1,0,0,0,datasets/osm,,btreeolc,103535286,50000000,0.99,7407043448,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250114203352,1,0,0,0,0,datasets/osm,,btreeolc,19173676,50000000,0.99,7407043448,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250114203434,0,1,0,0,0,datasets/osm,,btreeolc,18223667,50000000,0.99,5634505992,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250114203445,1,0,0,0,0,datasets/osm,,btreeolc,19058915,50000000,0.99,5634505992,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250114203517,0,1,0,0,0,datasets/osm,,btreeolc,101724038,100000000,0.99,7411663168,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250114203528,1,0,0,0,0,datasets/osm,,btreeolc,18957424,100000000,0.99,7411663168,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,0,direct,1
20250114203608,0,1,0,0,0,datasets/osm,,btreeolc,19139164,100000000,0.99,6229473856,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250114203619,1,0,0,0,0,datasets/osm,,btreeolc,19019116,100000000,0.99,6229473856,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,0,direct,1
20250114203701,0,1,0,0,0,datasets/linear,,artolc,11588139,200000000,0.99,4812554520,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,10,0,direct,1
20250114203705,1,0,0,0,0,datasets/linear,,artolc,50744841,200000000,0.99,4812554520,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,10,0,direct,1
20250114203739,0,1,0,0,0,datasets/linear,,artolc,85568664,0,0.99,4812554520,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250114203743,1,0,0,0,0,datasets/linear,,artolc,50362003,0,0.99,4812554520,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250114203816,0,1,0,0,0,datasets/linear,,artolc,45925756,0,0.99,4812554520,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250114203820,1,0,0,0,0,datasets/linear,,artolc,51412001,0,0.99,4812554520,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20250114203913,0,1,0,0,0,datasets/linear,,artolc,88866193,1000000,0.99,4812554520,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250114203917,1,0,0,0,0,datasets/linear,,artolc,51946666,1000000,0.99,4812554520,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,0,direct,1
20250114203950,0,1,0,0,0,datasets/linear,,artolc,45680741,1000000,0.99,4812554520,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
