id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,backup_key_path,index_type,throughput,init_table_size,zipf_constant,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,pgm,error_bound,table_size,test_suite
20240723072835,1,0,0,0,0,datasets/covid,,alex,6849146,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20240723081441,0,1,0,0,0,datasets/covid,,alex,6079266,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20240723081507,1,0,0,0,0,datasets/covid,,alex,7495545,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20240723081457,0,1,0,0,0,datasets/covid,,alex,6082079,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20240723081524,1,0,0,0,0,datasets/covid,,alex,7423375,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20240723064533,0,1,0,0,0,datasets/covid,,alex,5708044,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20240723064605,1,0,0,0,0,datasets/covid,,alex,6218143,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20240723064550,0,1,0,0,0,datasets/covid,,alex,5686278,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20240723064621,1,0,0,0,0,datasets/covid,,alex,6369867,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20240723074712,0,1,0,0,0,datasets/covid,,alex,5748460,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20240723074741,1,0,0,0,0,datasets/covid,,alex,6819541,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20240723074729,0,1,0,0,0,datasets/covid,,alex,5687631,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20240723074758,1,0,0,0,0,datasets/covid,,alex,6872475,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20240723070704,0,1,0,0,0,datasets/covid,,alex,5755414,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20240723070732,1,0,0,0,0,datasets/covid,,alex,7031190,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20240723070723,0,1,0,0,0,datasets/covid,,alex,5758880,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20240723070752,1,0,0,0,0,datasets/covid,,alex,6868874,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20240723080307,0,1,0,0,0,datasets/covid,,alex,5683666,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20240723080336,1,0,0,0,0,datasets/covid,,alex,7126534,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20240723080328,0,1,0,0,0,datasets/covid,,alex,5688536,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20240723080357,1,0,0,0,0,datasets/covid,,alex,6948183,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20240723082831,0,1,0,0,0,datasets/covid,,alex,2528196,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723082855,1,0,0,0,0,datasets/covid,,alex,8337845,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723082836,0,1,0,0,0,datasets/covid,,alex,2550703,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723082900,1,0,0,0,0,datasets/covid,,alex,8349022,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723090814,0,1,0,0,0,datasets/covid,,alex,2242107,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723090839,1,0,0,0,0,datasets/covid,,alex,7961390,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723090825,0,1,0,0,0,datasets/covid,,alex,2264957,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723090850,1,0,0,0,0,datasets/covid,,alex,8160677,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723094328,0,1,0,0,0,datasets/covid,,alex,2570475,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723094353,1,0,0,0,0,datasets/covid,,alex,8273404,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723094339,0,1,0,0,0,datasets/covid,,alex,2572494,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723094404,1,0,0,0,0,datasets/covid,,alex,8196744,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723084155,0,1,0,0,0,datasets/covid,,alex,2108652,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723084223,1,0,0,0,0,datasets/covid,,alex,7153957,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723084204,0,1,0,0,0,datasets/covid,,alex,2102158,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723084233,1,0,0,0,0,datasets/covid,,alex,7114125,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723092104,0,1,0,0,0,datasets/covid,,alex,2221576,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723092129,1,0,0,0,0,datasets/covid,,alex,7992649,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723092118,0,1,0,0,0,datasets/covid,,alex,2243511,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723092143,1,0,0,0,0,datasets/covid,,alex,7983055,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723085509,0,1,0,0,0,datasets/covid,,alex,2324886,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723085533,1,0,0,0,0,datasets/covid,,alex,8230449,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723085519,0,1,0,0,0,datasets/covid,,alex,2315434,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723085544,1,0,0,0,0,datasets/covid,,alex,8247866,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723093305,0,1,0,0,0,datasets/covid,,alex,2494485,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723093330,1,0,0,0,0,datasets/covid,,alex,7931226,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723093315,0,1,0,0,0,datasets/covid,,alex,2474584,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723093340,1,0,0,0,0,datasets/covid,,alex,7964883,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20240723001859,0,1,0,0,0,datasets/covid,,art,18791875,200000000,0.99,8406155724,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,10
20240723002002,1,0,0,0,0,datasets/covid,,art,3222147,200000000,0.99,8406155724,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,10
20240723001922,0,1,0,0,0,datasets/covid,,art,19138540,200000000,0.99,8406155724,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,10
20240723002024,1,0,0,0,0,datasets/covid,,art,3265830,200000000,0.99,8406155724,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,10
20240723002621,0,1,0,0,0,datasets/covid,,art,17920342,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723002722,1,0,0,0,0,datasets/covid,,art,3300167,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723002647,0,1,0,0,0,datasets/covid,,art,18023307,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723002749,1,0,0,0,0,datasets/covid,,art,3214450,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723004816,0,1,0,0,0,datasets/covid,,art,18083732,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723004917,1,0,0,0,0,datasets/covid,,art,3264695,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723004846,0,1,0,0,0,datasets/covid,,art,18116813,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723004949,1,0,0,0,0,datasets/covid,,art,3170481,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723011752,0,1,0,0,0,datasets/covid,,art,17695102,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723011853,1,0,0,0,0,datasets/covid,,art,3275946,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723011826,0,1,0,0,0,datasets/covid,,art,17709770,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723011928,1,0,0,0,0,datasets/covid,,art,3209894,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723014107,0,1,0,0,0,datasets/covid,,art,15083196,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723014210,1,0,0,0,0,datasets/covid,,art,3212177,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723014146,0,1,0,0,0,datasets/covid,,art,15014879,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723014249,1,0,0,0,0,datasets/covid,,art,3164693,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723005825,0,1,0,0,0,datasets/covid,,art,17991806,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723005926,1,0,0,0,0,datasets/covid,,art,3276313,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723005858,0,1,0,0,0,datasets/covid,,art,18065296,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723005959,1,0,0,0,0,datasets/covid,,art,3250647,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723012608,0,1,0,0,0,datasets/covid,,art,17165435,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723012710,1,0,0,0,0,datasets/covid,,art,3220083,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723012643,0,1,0,0,0,datasets/covid,,art,17193344,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723012746,1,0,0,0,0,datasets/covid,,art,3198497,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723010833,0,1,0,0,0,datasets/covid,,art,17802883,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723010934,1,0,0,0,0,datasets/covid,,art,3244167,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723010905,0,1,0,0,0,datasets/covid,,art,17512746,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723011007,1,0,0,0,0,datasets/covid,,art,3245117,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723013349,0,1,0,0,0,datasets/covid,,art,15617620,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723013452,1,0,0,0,0,datasets/covid,,art,3190440,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723013426,0,1,0,0,0,datasets/covid,,art,15726955,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723013528,1,0,0,0,0,datasets/covid,,art,3184749,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20240723015121,0,1,0,0,0,datasets/covid,,art,2918937,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20240723015225,1,0,0,0,0,datasets/covid,,art,3147375,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20240723015202,0,1,0,0,0,datasets/covid,,art,2910032,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20240723015303,1,0,0,0,0,datasets/covid,,art,3259556,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20240723020415,0,1,0,0,0,datasets/covid,,art,2904161,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20240723020517,1,0,0,0,0,datasets/covid,,art,3222002,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20240723020445,0,1,0,0,0,datasets/covid,,art,2934547,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20240723020548,1,0,0,0,0,datasets/covid,,art,3173500,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20240723024355,0,1,0,0,0,datasets/covid,,art,2831136,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20240723024458,1,0,0,0,0,datasets/covid,,art,3144551,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20240723024414,0,1,0,0,0,datasets/covid,,art,2814049,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
